WindSpeed_080m,WindSpeed_100m,WindSpeed_120m,WindDirection_080m,WindDirection_100m,WindDirection_120m,Temperature_080m,Temperature_100m,Temperature_120m,SpecificHumidity_100m,TurbulentKineticEnergy_100m,GlobalHorizontalIrradiance,SurfacePressure,Wind_Regression_Exponent,Wind_Regression_Initial_Value,Extraterrestrial_Irradiance,Global_Horizontal_Irradiance,Direct_Normal_Irradiance,Diffuse_Horizontal_Irradiance,Temperature,Wind_Direction_Ground,Wind_Speed_Ground,Albedo,Wind Output (kWh),Useable Wind Output (kWh),Wind Curtailment (kWh),Total Wind Output (kWh),Solar Output (kWh),Useable Solar Output (kWh),Solar Curtailment (kWh),Total Solar Output (kWh),Load (kWh)
4.7,4.833333333333333,4.95,302.8333333333333,303.0,303.0,-21.05,-21.266666666666673,-21.48333333333333,0.0004633333333333333,1.05,219.16666666666663,1002.4216666666665,0.12772601105450065,0.9877001407760924,0.0,0.0,0.0,0.0,-4.7,210,6.1,0.6000000000000001,53.094597257816645,53.094597257816645,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1181.7355940455009
4.483333333333333,4.6,4.716666666666666,297.3333333333333,297.3333333333333,297.3333333333333,-20.65,-20.866666666666667,-21.1,0.0004783333333333334,0.8666666666666667,189.21666666666667,1002.5633333333334,0.12476090173338375,0.952994296674707,0.0,0.0,0.0,0.0,-4.5,220,6.1,0.6000000000000001,47.193792098996184,47.193792098996184,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1133.3585913208208
4.4,4.5,4.616666666666667,288.5,288.3333333333333,288.3333333333333,-20.25,-20.466666666666672,-20.666666666666668,0.0004966666666666666,0.6,123.48333333333336,1002.52,0.1178944680916173,0.9637984334502704,0.0,0.0,0.0,0.0,-4.1,220,6.7,0.6000000000000001,45.165709491327874,45.165709491327874,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1103.6103114056548
4.383333333333333,4.5,4.6000000000000005,275.5,275.5,275.8333333333333,-20.016666666666666,-20.233333333333334,-20.433333333333334,0.0005066666666666667,0.3,32.0,1002.1883333333334,0.11894444173310335,0.9565068430002585,0.0,0.0,0.0,0.0,-3.6,230,6.9,0.6000000000000001,44.73008380380523,44.73008380380523,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1076.9675668605287
4.333333333333333,4.466666666666667,4.633333333333333,260.0,260.6666666666667,261.1666666666667,-20.183333333333334,-20.366666666666667,-20.55,0.0005216666666666667,0.10000000000000002,0.0,1001.6483333333333,0.16401508161119854,0.7456664565495351,0.0,0.0,0.0,0.0,-3.1,240,6.9,0.6000000000000001,40.637895282646674,40.637895282646674,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1046.1964674739343
4.466666666666667,4.749999999999999,5.0,240.5,241.5,242.66666666666663,-20.5,-20.583333333333336,-20.65,0.0005366666666666667,0.0,0.0,1001.0816666666666,0.27809327864978256,0.2778588812605318,0.0,0.0,0.0,0.0,-2.8,240,6.7,0.6000000000000001,38.17953523530158,38.17953523530158,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,1018.8488647722107
5.316666666666666,5.666666666666668,5.95,229.66666666666663,230.83333333333331,232.83333333333331,-20.83333333333333,-20.85,-20.816666666666674,0.00053,0.03333333333333333,0.0,1000.55,0.2778690518832086,0.4537597214659073,0.0,0.0,0.0,0.0,-2.9,240,6.1,0.6000000000000001,60.054934641219035,60.054934641219035,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,996.6719805582517
5.833333333333332,6.300000000000002,6.7,224.0,225.16666666666663,226.33333333333331,-21.116666666666667,-21.133333333333336,-21.08333333333333,0.000535,0.1,0.0,999.8875,0.3417499263863841,0.2662489831678019,0.0,0.0,0.0,0.0,-3.7,250,5.6,0.6000000000000001,71.60013739590778,71.60013739590778,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,968.9674817679244
6.449999999999998,7.099999999999999,7.599999999999999,217.16666666666663,218.83333333333331,220.33333333333331,-21.266666666666666,-21.28333333333333,-21.2,0.0005366666666666667,0.2,0.0,999.0376666666667,0.4055856885869735,0.08850220535722864,0.0,0.0,0.0,0.0,-4.8,250,4.7,0.6000000000000001,88.56607402393722,88.56607402393722,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,943.695667517531
6.75,7.566666666666666,8.216666666666667,210.0,211.83333333333331,213.83333333333331,-21.3,-21.3,-21.166666666666668,0.0005433333333333334,0.3,0.0,998.0761666666667,0.4859198567811066,-0.21797831380959654,0.0,0.0,0.0,0.0,-6.2,250,4.2,0.6000000000000001,90.41010973695245,90.41010973695245,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,917.2570380454193
7.033333333333332,7.900000000000001,8.666666666666666,201.33333333333331,203.5,206.0,-21.116666666666667,-21.116666666666667,-20.983333333333334,0.0005683333333333332,0.4166666666666667,0.0,997.115,0.5152329830797888,-0.306722039632684,0.0,0.0,0.0,0.0,-7.4,250,4.2,0.6000000000000001,96.74054217719885,96.74054217719885,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,900.3276043454503
7.449999999999998,8.4,9.25,198.16666666666663,200.16666666666663,202.66666666666663,-20.533333333333328,-20.533333333333328,-20.466666666666672,0.0005966666666666668,0.6166666666666667,0.0,996.1428333333334,0.5338831497969302,-0.3310016093193915,0.0,0.0,0.0,0.0,-8.5,250,4.2,0.6000000000000001,109.34631470833942,109.34631470833942,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,896.2521724212793
7.85,8.799999999999997,9.666666666666666,198.83333333333331,200.83333333333331,202.83333333333331,-19.666666666666668,-19.683333333333334,-19.633333333333333,0.00063,0.7666666666666666,0.0,995.0871666666667,0.5133566262483175,-0.1891262846513544,0.0,0.0,0.0,0.0,-9.3,240,4.2,0.6000000000000001,130.2353123475878,130.2353123475878,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,908.2935560891963
8.233333333333333,9.15,10.033333333333333,197.0,198.83333333333331,200.66666666666663,-18.616666666666664,-18.65,-18.666666666666668,0.0006616666666666666,0.8999999999999999,0.0,993.4626666666667,0.4871058759097622,-0.027291340246870188,0.0,0.0,0.0,0.0,-9.7,230,4.2,0.6000000000000001,151.33091284254806,151.33091284254806,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,928.903255983486
8.733333333333333,9.683333333333335,10.583333333333334,196.0,197.33333333333331,199.0,-17.383333333333333,-17.46666666666667,-17.53333333333333,0.000695,1.1,0.0,991.4760000000001,0.4734499878522821,0.09173587345593504,0.0,0.0,0.0,0.0,-9.6,230,4.2,0.6000000000000001,177.86234869543296,177.86234869543296,0.0,969412.5495984514,0.0,0.0,0.0,1279611.3997247424,952.6660868987294
9.5,10.433333333333335,11.333333333333336,195.83333333333331,197.0,198.0,-16.083333333333332,-16.2,-16.3,0.0007416666666666666,1.4333333333333336,0.0,989.284,0.4346346897551575,0.3456961177287121,74.72222222222223,26.944444444444446,0.0,26.944444444444446,-8.7,220,4.4,0.6000000000000001,226.27667553476783,226.27667553476783,0.0,969412.5495984514,7.7033081328044135,7.7033081328044135,0.0,1279611.3997247424,972.5406085951056
